Vendor,Batch,Assay_Plate_Barcode,sphering,dropout,value_95_replicating,Percent_Replicating,Plate_Map_Name,Modality,Images_per_well,Sites-SubSampled,Binning,Magnification,Number_of_channels,z_plane,BF_Zplanes,spinning-disc,aperture,dry-immersion,vs-brightfield,simultaneous-excitation,sites,Size_MB,Size_MB_std,channel_names,brightfield_z_plane_used,feature_channels_found,num_features,n_columns,Percent_Matching,value_95_matching,cell_count
PE,2siteSubSample_Scope1_PE_Bin2_Confocal_1Plane,CPBroadPhenixC1PlaneP3,True,"('RNA',)",0.159329191013339,57.77777777777777,JUMP-MOA_compound_platemap,Confocal,3,2.0,2,20,5,1,,,1.0,water,,,2,2.496831200868056,0.4324858760085421,"DNA, ER, Mito, RNA, WGPhalloidin",,"DNA, ER, Mito, RNA, WGPhalloidin",495,2818,18.6046511627907,0.23587405131010808,231224
PE,2siteSubSample_Scope1_PE_Bin2_Confocal_1Plane,CPBroadPhenixC1PlaneP4,True,(),0.1807869827480748,56.666666666666664,JUMP-MOA_compound_platemap,Confocal,3,2.0,2,20,5,1,,,1.0,water,,,2,2.5391980420138887,0.4416072258404082,"DNA, ER, Mito, RNA, WGPhalloidin",,"DNA, ER, Mito, RNA, WGPhalloidin",486,3529,25.581395348837212,0.2616302489142999,250051
PE,2siteSubSample_Scope1_PE_Bin2_Confocal_1Plane,CPBroadPhenixC1PlaneP4,True,"('RNA',)",0.18063145314320292,57.77777777777777,JUMP-MOA_compound_platemap,Confocal,3,2.0,2,20,5,1,,,1.0,water,,,2,2.5391980420138887,0.4416072258404082,"DNA, ER, Mito, RNA, WGPhalloidin",,"DNA, ER, Mito, RNA, WGPhalloidin",474,2818,25.581395348837212,0.2643707051991155,250051
PE,2siteSubSample_Scope1_PE_Bin2_Confocal_3Plane,CPBroadPhenixCP1,True,(),0.1572609056140263,54.44444444444444,JUMP-MOA_compound_platemap,Confocal,3,2.0,2,20,5,3,,,1.0,water,,,2,2.469308975434028,0.3880017512438815,"DNA, ER, Mito, RNA, WGPhalloidin",,"DNA, ER, Mito, RNA, WGPhalloidin",531,3529,23.25581395348837,0.2276335709284515,224155
PE,2siteSubSample_Scope1_PE_Bin2_Confocal_3Plane,CPBroadPhenixCP1,True,"('RNA',)",0.15937437605597912,54.44444444444444,JUMP-MOA_compound_platemap,Confocal,3,2.0,2,20,5,3,,,1.0,water,,,2,2.469308975434028,0.3880017512438815,"DNA, ER, Mito, RNA, WGPhalloidin",,"DNA, ER, Mito, RNA, WGPhalloidin",518,2818,23.25581395348837,0.23425622675303426,224155
PE,2siteSubSample_Scope1_PE_Bin2_Confocal_3Plane,CPBroadPhenixCP2,True,(),0.17496450890077772,56.666666666666664,JUMP-MOA_compound_platemap,Confocal,3,2.0,2,20,5,3,,,1.0,water,,,2,2.4569272017361112,0.3843036502076983,"AGP, DNA, ER, Mito, RNA",,"DNA, ER, Mito, RNA",555,3529,23.25581395348837,0.2556955663126135,230939
PE,2siteSubSample_Scope1_PE_Bin2_Confocal_3Plane,CPBroadPhenixCP2,True,"('RNA',)",0.17370935787190803,57.77777777777777,JUMP-MOA_compound_platemap,Confocal,3,2.0,2,20,5,3,,,1.0,water,,,2,2.4569272017361112,0.3843036502076983,"AGP, DNA, ER, Mito, RNA",,"DNA, ER, Mito, RNA",542,2818,23.25581395348837,0.24916543804325209,230939
PE,2siteSubSample_Scope1_PE_Bin2_Confocal_3Plane,CPBroadPhenixCP3,True,(),0.1644165706943764,58.88888888888889,JUMP-MOA_compound_platemap,Confocal,3,2.0,2,20,5,3,,,1.0,water,,,2,2.444871485677083,0.3774570655652293,"AGP, DNA, ER, Mito, RNA",,"DNA, ER, Mito, RNA",515,3529,18.6046511627907,0.24325801311926754,229014
PE,2siteSubSample_Scope1_PE_Bin2_Confocal_3Plane,CPBroadPhenixCP3,True,"('RNA',)",0.1701064920982062,56.666666666666664,JUMP-MOA_compound_platemap,Confocal,3,2.0,2,20,5,3,,,1.0,water,,,2,2.444871485677083,0.3774570655652293,"AGP, DNA, ER, Mito, RNA",,"DNA, ER, Mito, RNA",495,2818,18.6046511627907,0.24459425040453792,229014
PE,2siteSubSample_Scope1_PE_Bin2_Confocal_3Plane,CPBroadPhenixCP4,True,(),0.16969622369959322,54.44444444444444,JUMP-MOA_compound_platemap,Confocal,3,2.0,2,20,5,3,,,1.0,water,,,2,2.477544597699653,0.3899898925761733,"AGP, DNA, ER, Mito, RNA",,"DNA, ER, Mito, RNA",521,3529,16.27906976744186,0.24128031852145704,231021
PE,2siteSubSample_Scope1_PE_Bin2_Confocal_3Plane,CPBroadPhenixCP4,True,"('RNA',)",0.16616766649546552,56.666666666666664,JUMP-MOA_compound_platemap,Confocal,3,2.0,2,20,5,3,,,1.0,water,,,2,2.477544597699653,0.3899898925761733,"AGP, DNA, ER, Mito, RNA",,"DNA, ER, Mito, RNA",497,2818,18.6046511627907,0.23618177911342292,231021
PE,2siteSubSample_Scope1_PE_Bin2_Widefield_1Plane,CPBroadPhenixNC1PlaneP1,True,(),0.15700065740509783,57.77777777777777,JUMP-MOA_compound_platemap,Widefield,3,2.0,2,20,5,1,,,1.0,water,,,2,2.5197415142361104,0.3583887823059312,"DNA, ER, Mito, RNA, WGPhalloidin",,"DNA, ER, Mito, RNA, WGPhalloidin",525,3529,25.581395348837212,0.24059681893325824,222156
PE,2siteSubSample_Scope1_PE_Bin2_Widefield_1Plane,CPBroadPhenixNC1PlaneP1,True,"('RNA',)",0.15719652630825912,57.77777777777777,JUMP-MOA_compound_platemap,Widefield,3,2.0,2,20,5,1,,,1.0,water,,,2,2.5197415142361104,0.3583887823059312,"DNA, ER, Mito, RNA, WGPhalloidin",,"DNA, ER, Mito, RNA, WGPhalloidin",459,2818,25.581395348837212,0.2365353417812232,222156
PE,2siteSubSample_Scope1_PE_Bin2_Widefield_1Plane,CPBroadPhenixNC1PlaneP2,True,(),0.18827487958920883,58.88888888888889,JUMP-MOA_compound_platemap,Widefield,3,2.0,2,20,5,1,,,1.0,water,,,2,2.4842230220486106,0.3463563151530108,"DNA, ER, Mito, RNA, WGPhalloidin",,"DNA, ER, Mito, RNA, WGPhalloidin",571,3529,23.25581395348837,0.27234812364813205,228464
PE,2siteSubSample_Scope1_PE_Bin2_Widefield_1Plane,CPBroadPhenixNC1PlaneP2,True,"('RNA',)",0.19096271968383538,57.77777777777777,JUMP-MOA_compound_platemap,Widefield,3,2.0,2,20,5,1,,,1.0,water,,,2,2.4842230220486106,0.3463563151530108,"DNA, ER, Mito, RNA, WGPhalloidin",,"DNA, ER, Mito, RNA, WGPhalloidin",500,2818,23.25581395348837,0.25657830420787986,228464
PE,2siteSubSample_Scope1_PE_Bin2_Widefield_1Plane,CPBroadPhenixNC1PlaneP3,True,(),0.1809791105718226,54.44444444444444,JUMP-MOA_compound_platemap,Widefield,3,2.0,2,20,5,1,,,1.0,water,,,2,2.449872113541667,0.3403115388288124,"DNA, ER, Mito, RNA, WGPhalloidin",,"DNA, ER, Mito, RNA, WGPhalloidin",513,3529,16.27906976744186,0.28059687873625955,228139
PE,2siteSubSample_Scope1_PE_Bin2_Widefield_1Plane,CPBroadPhenixNC1PlaneP3,True,"('RNA',)",0.1732475217807932,55.55555555555556,JUMP-MOA_compound_platemap,Widefield,3,2.0,2,20,5,1,,,1.0,water,,,2,2.449872113541667,0.3403115388288124,"DNA, ER, Mito, RNA, WGPhalloidin",,"DNA, ER, Mito, RNA, WGPhalloidin",457,2818,18.6046511627907,0.2757761621366166,228139
PE,2siteSubSample_Scope1_PE_Bin2_Widefield_1Plane,CPBroadPhenixNC1PlaneP4,True,(),0.1707807243822899,58.88888888888889,JUMP-MOA_compound_platemap,Widefield,3,2.0,2,20,5,1,,,1.0,water,,,2,2.4888575682291667,0.3486822561498516,"DNA, ER, Mito, RNA, WGPhalloidin",,"DNA, ER, Mito, RNA, WGPhalloidin",524,3529,25.581395348837212,0.24921310290541485,246381
PE,2siteSubSample_Scope1_PE_Bin2_Widefield_1Plane,CPBroadPhenixNC1PlaneP4,True,"('RNA',)",0.16904278337085438,60.0,JUMP-MOA_compound_platemap,Widefield,3,2.0,2,20,5,1,,,1.0,water,,,2,2.4888575682291667,0.3486822561498516,"DNA, ER, Mito, RNA, WGPhalloidin",,"DNA, ER, Mito, RNA, WGPhalloidin",472,2818,23.25581395348837,0.25846410600509884,246381
PE,2siteSubSample_Scope1_PE_Bin2_Widefield_3Plane,CPBroadPhenixNCP1,True,(),0.1483387638260172,56.666666666666664,JUMP-MOA_compound_platemap,Widefield,3,2.0,2,20,5,3,,,1.0,water,,,2,2.4729005588107635,0.320289208912784,"AGP, DNA, ER, Mito, RNA",,"DNA, ER, Mito, RNA",531,3529,25.581395348837212,0.22263934111744135,221350
PE,2siteSubSample_Scope1_PE_Bin2_Widefield_3Plane,CPBroadPhenixNCP1,True,"('RNA',)",0.15411355964651308,57.77777777777777,JUMP-MOA_compound_platemap,Widefield,3,2.0,2,20,5,3,,,1.0,water,,,2,2.4729005588107635,0.320289208912784,"AGP, DNA, ER, Mito, RNA",,"DNA, ER, Mito, RNA",468,2818,25.581395348837212,0.22623797245854507,221350
PE,2siteSubSample_Scope1_PE_Bin2_Widefield_3Plane,CPBroadPhenixNCP2,True,(),0.17828206787002132,56.666666666666664,JUMP-MOA_compound_platemap,Widefield,3,2.0,2,20,5,3,,,1.0,water,,,2,2.446370618706597,0.3065002120595112,"DNA, ER, Mito, RNA, WGPhalloidin",,"DNA, ER, Mito, RNA, WGPhalloidin",573,3529,23.25581395348837,0.26229347363657884,227179
PE,2siteSubSample_Scope1_PE_Bin2_Widefield_3Plane,CPBroadPhenixNCP2,True,"('RNA',)",0.18505050967012515,56.666666666666664,JUMP-MOA_compound_platemap,Widefield,3,2.0,2,20,5,3,,,1.0,water,,,2,2.446370618706597,0.3065002120595112,"DNA, ER, Mito, RNA, WGPhalloidin",,"DNA, ER, Mito, RNA, WGPhalloidin",501,2818,23.25581395348837,0.2693875545739016,227179
PE,2siteSubSample_Scope1_PE_Bin2_Widefield_3Plane,CPBroadPhenixNCP3,True,(),0.17406971446486447,55.55555555555556,JUMP-MOA_compound_platemap,Widefield,3,2.0,2,20,5,3,,,1.0,water,,,2,2.420489624045139,0.2984912633386465,"DNA, ER, Mito, RNA, WGPhalloidin",,"DNA, ER, Mito, RNA, WGPhalloidin",512,3529,18.6046511627907,0.26700701496427887,226297
PE,2siteSubSample_Scope1_PE_Bin2_Widefield_3Plane,CPBroadPhenixNCP3,True,"('RNA',)",0.17085885259070663,55.55555555555556,JUMP-MOA_compound_platemap,Widefield,3,2.0,2,20,5,3,,,1.0,water,,,2,2.420489624045139,0.2984912633386465,"DNA, ER, Mito, RNA, WGPhalloidin",,"DNA, ER, Mito, RNA, WGPhalloidin",452,2818,18.6046511627907,0.26673077812110213,226297
PE,2siteSubSample_Scope1_PE_Bin2_Widefield_3Plane,CPBroadPhenixNCP4,True,(),0.17198617103452155,58.88888888888889,JUMP-MOA_compound_platemap,Widefield,3,2.0,2,20,5,3,,,1.0,water,,,2,2.449472850520833,0.3089559138367057,"DNA, ER, Mito, RNA, WGPhalloidin",,"DNA, ER, Mito, RNA, WGPhalloidin",517,3529,25.581395348837212,0.27385642059715537,243928
PE,2siteSubSample_Scope1_PE_Bin2_Widefield_3Plane,CPBroadPhenixNCP4,True,"('RNA',)",0.1689032810227205,58.88888888888889,JUMP-MOA_compound_platemap,Widefield,3,2.0,2,20,5,3,,,1.0,water,,,2,2.449472850520833,0.3089559138367057,"DNA, ER, Mito, RNA, WGPhalloidin",,"DNA, ER, Mito, RNA, WGPhalloidin",466,2818,27.906976744186046,0.26441017446787884,243928
Yokogawa_Japan,2siteSubSample_Scope1_Yokogawa_Japan_20X,20201021T092317,True,(),0.17300843460088242,54.44444444444444,JUMP-MOA_compound_platemap,Confocal,9,2.0,1,20,5,10,,,0.75,dry,,,2,6.732652407754817,1.4478181011645723,"AGP, DNA, ER, Mito, RNA",,"AGP, DNA, ER, Mito, RNA",494,3529,23.25581395348837,0.2187278046498508,282763
Yokogawa_Japan,2siteSubSample_Scope1_Yokogawa_Japan_20X,20201021T092317,True,"('RNA',)",0.17619444315567076,54.44444444444444,JUMP-MOA_compound_platemap,Confocal,9,2.0,1,20,5,10,,,0.75,dry,,,2,6.732652407754817,1.4478181011645723,"AGP, DNA, ER, Mito, RNA",,"AGP, DNA, ER, Mito, RNA",441,2818,23.25581395348837,0.22404252685431708,282763
Yokogawa_US,2siteSubSample_Scope1_Yokogawa_US_10X,BRO0117014_10x,True,(),0.17125906959047407,57.77777777777777,JUMP-MOA_compound_platemap,Confocal,4,2.0,1,10,6,12,10.0,,0.4,dry,yes,,2,8.005537077542556,0.1249062371479002,"AGP, BrightField, DNA, ER, Mito, RNA",Z06,"AGP, BrightField, DNA, ER, Mito, RNA",368,4264,23.25581395348837,0.2531026625916506,1032116
Yokogawa_US,2siteSubSample_Scope1_Yokogawa_US_10X,BRO0117014_10x,True,"('RNA',)",0.1741254967410315,57.77777777777777,JUMP-MOA_compound_platemap,Confocal,4,2.0,1,10,6,12,10.0,,0.4,dry,yes,,2,8.005537077542556,0.1249062371479002,"AGP, BrightField, DNA, ER, Mito, RNA",Z06,"AGP, BrightField, DNA, ER, Mito, RNA",351,3529,23.25581395348837,0.23960627324754097,1032116
Yokogawa_US,2siteSubSample_Scope1_Yokogawa_US_20X_5Ch,BRO0117033_20xb,True,(),0.17277103538692196,54.44444444444444,JUMP-MOA_compound_platemap,Confocal,9,2.0,1,20,5,1,,,1.0,water,no,2.0,2,8.003584569497503,3.321743305600624e-05,"AGP, DNA, ER, Mito, RNA",,"AGP, DNA, ER, Mito, RNA",477,3529,18.6046511627907,0.22486053251321203,236567
Yokogawa_US,2siteSubSample_Scope1_Yokogawa_US_20X_5Ch,BRO0117033_20xb,True,"('RNA',)",0.17964001025362672,51.11111111111111,JUMP-MOA_compound_platemap,Confocal,9,2.0,1,20,5,1,,,1.0,water,no,2.0,2,8.003584569497503,3.321743305600624e-05,"AGP, DNA, ER, Mito, RNA",,"AGP, DNA, ER, Mito, RNA",422,2818,20.930232558139537,0.23059460792288106,236567
Yokogawa_US,2siteSubSample_Scope1_Yokogawa_US_20X_5Ch,BRO0117056_20x,True,(),0.1640075275775514,48.888888888888886,JUMP-MOA_compound_platemap,Confocal,9,2.0,1,20,5,1,,,1.0,water,no,2.0,2,8.003585008849559,4.420621201185514e-05,"AGP, DNA, ER, Mito, RNA",,"AGP, DNA, ER, Mito, RNA",466,3529,18.6046511627907,0.20279074861796909,257672
Yokogawa_US,2siteSubSample_Scope1_Yokogawa_US_20X_5Ch,BRO0117056_20x,True,"('RNA',)",0.16741192381578665,47.77777777777778,JUMP-MOA_compound_platemap,Confocal,9,2.0,1,20,5,1,,,1.0,water,no,2.0,2,8.003585008849559,4.420621201185514e-05,"AGP, DNA, ER, Mito, RNA",,"AGP, DNA, ER, Mito, RNA",443,2818,20.930232558139537,0.205875728520018,257672
Yokogawa_US,2siteSubSample_Scope1_Yokogawa_US_20X_5Ch_12Z,BRO0117056_20xb,True,(),0.14947911923122179,54.44444444444444,JUMP-MOA_compound_platemap,Confocal,9,2.0,1,20,5,12,,,1.0,water,no,2.0,2,8.003585008849559,4.420621201185514e-05,"AGP, DNA, ER, Mito, RNA",,"AGP, DNA, ER, Mito, RNA",409,3529,18.6046511627907,0.19464178957704825,257747
Yokogawa_US,2siteSubSample_Scope1_Yokogawa_US_20X_5Ch_12Z,BRO0117056_20xb,True,"('RNA',)",0.1541142439340694,53.333333333333336,JUMP-MOA_compound_platemap,Confocal,9,2.0,1,20,5,12,,,1.0,water,no,2.0,2,8.003585008849559,4.420621201185514e-05,"AGP, DNA, ER, Mito, RNA",,"AGP, DNA, ER, Mito, RNA",409,2818,18.6046511627907,0.18791217871524715,257747
Yokogawa_US,2siteSubSample_Scope1_Yokogawa_US_20X_6Ch_BRO0117059,BRO0117059_20X,True,(),0.1792481802038686,55.55555555555556,JUMP-MOA_compound_platemap,Confocal,9,2.0,1,20,6,12,15.0,,1.0,water,yes,4.0,2,7.954438655328631,0.0005830792119728,"AGP, BrightField, DNA, ER, Mito, RNA",Z08,"AGP, BrightField, DNA, ER, Mito, RNA",617,4264,20.930232558139537,0.25761043994252697,232244
Yokogawa_US,2siteSubSample_Scope1_Yokogawa_US_20X_6Ch_BRO0117059,BRO0117059_20X,True,"('RNA',)",0.1822334485825429,55.55555555555556,JUMP-MOA_compound_platemap,Confocal,9,2.0,1,20,6,12,15.0,,1.0,water,yes,4.0,2,7.954438655328631,0.0005830792119728,"AGP, BrightField, DNA, ER, Mito, RNA",Z08,"AGP, BrightField, DNA, ER, Mito, RNA",538,3529,18.6046511627907,0.26123692112584435,232244
Yokogawa_US,2siteSubSample_Scope1_Yokogawa_US_20X_6Ch_BRO01177034,BRO01177034_20x,True,(),0.13394122958636007,52.22222222222223,JUMP-MOA_compound_platemap,Confocal,9,2.0,1,20,6,12,13.0,,1.0,water,yes,1.0,2,8.00358409895328,1.3847842933807417e-05,"AGP, BrightField, DNA, ER, Mito, RNA",Z17,"AGP, BrightField, DNA, ER, Mito, RNA",645,4264,18.6046511627907,0.17354525572952784,217868
Yokogawa_US,2siteSubSample_Scope1_Yokogawa_US_20X_6Ch_BRO01177034,BRO01177034_20x,True,"('RNA',)",0.1388757204492427,50.0,JUMP-MOA_compound_platemap,Confocal,9,2.0,1,20,6,12,13.0,,1.0,water,yes,1.0,2,8.00358409895328,1.3847842933807417e-05,"AGP, BrightField, DNA, ER, Mito, RNA",Z17,"AGP, BrightField, DNA, ER, Mito, RNA",549,3529,18.6046511627907,0.17810618002435852,217868
Yokogawa_US,2siteSubSample_Scope1_Yokogawa_US_40X_BRO0117059,BRO0117059_40x,True,(),0.15148069556594304,45.55555555555556,JUMP-MOA_compound_platemap,Confocal,9,2.0,1,40,6,12,15.0,,1.0,water,yes,4.0,2,7.971628412838189,0.0802013512075437,"AGP, BrightField, DNA, ER, Mito, RNA",Z08,"AGP, BrightField, DNA, ER, Mito, RNA",685,4264,18.6046511627907,0.16328838952021021,57421
Yokogawa_US,2siteSubSample_Scope1_Yokogawa_US_40X_BRO0117059,BRO0117059_40x,True,"('RNA',)",0.1504685014213436,45.55555555555556,JUMP-MOA_compound_platemap,Confocal,9,2.0,1,40,6,12,15.0,,1.0,water,yes,4.0,2,7.971628412838189,0.0802013512075437,"AGP, BrightField, DNA, ER, Mito, RNA",Z08,"AGP, BrightField, DNA, ER, Mito, RNA",603,3529,16.27906976744186,0.1624448487827004,57421
MolDev,3siteSubSample_Scope1_MolDev_10X,Plate2_PCO_6ch_4site_10XPA,True,(),0.15970906537895554,58.88888888888889,JUMP-MOA_compound_platemap,Confocal,4,3.0,1,10,6,1,,no,0.45,dry,,,3,52.47633350846427,0.0001442278122525,"Actin, DNA, ER, Golgi, Mito, RNA",,"Actin, DNA, ER, Golgi, Mito, RNA",381,4357,16.27906976744186,0.23075484686133285,1530258
MolDev,3siteSubSample_Scope1_MolDev_10X,Plate2_PCO_6ch_4site_10XPA,True,"('RNA',)",0.15999768034275838,55.55555555555556,JUMP-MOA_compound_platemap,Confocal,4,3.0,1,10,6,1,,no,0.45,dry,,,3,52.47633350846427,0.0001442278122525,"Actin, DNA, ER, Golgi, Mito, RNA",,"Actin, DNA, ER, Golgi, Mito, RNA",320,3592,13.953488372093023,0.22966587574134523,1530258
MolDev,3siteSubSample_Scope1_MolDev_10X,Plate3_PCO_6ch_4site_10XPA_Crest,True,(),0.22687240206975515,60.0,JUMP-MOA_compound_platemap,Confocal,4,3.0,1,10,6,1,,yes,0.45,dry,,,3,52.47651426861264,0.0001832662332974,"Actin, DNA, ER, Golgi, Mito, RNA",,"Actin, DNA, ER, Golgi, Mito, RNA",477,4357,18.6046511627907,0.3675319082427083,1823208
MolDev,3siteSubSample_Scope1_MolDev_10X,Plate3_PCO_6ch_4site_10XPA_Crest,True,"('RNA',)",0.22491657011284424,60.0,JUMP-MOA_compound_platemap,Confocal,4,3.0,1,10,6,1,,yes,0.45,dry,,,3,52.47651426861264,0.0001832662332974,"Actin, DNA, ER, Golgi, Mito, RNA",,"Actin, DNA, ER, Golgi, Mito, RNA",414,3592,18.6046511627907,0.3598993517243788,1823208
MolDev,3siteSubSample_Scope1_MolDev_10X_4siteZ,Plate3_PCO_6ch_4site_10XPA_Crestz,True,(),0.22633882997802263,61.111111111111114,JUMP-MOA_compound_platemap,Confocal,4,3.0,1,10,6,3,,yes,0.45,dry,,,3,52.47663138845419,0.0001418825539195,"Actin, DNA, ER, Golgi, Mito, RNA",,"Actin, DNA, ER, Golgi, Mito, RNA",424,4357,20.930232558139537,0.4161011227485093,1800903
MolDev,3siteSubSample_Scope1_MolDev_10X_4siteZ,Plate3_PCO_6ch_4site_10XPA_Crestz,True,"('RNA',)",0.20958678166328715,61.111111111111114,JUMP-MOA_compound_platemap,Confocal,4,3.0,1,10,6,3,,yes,0.45,dry,,,3,52.47663138845419,0.0001418825539195,"Actin, DNA, ER, Golgi, Mito, RNA",,"Actin, DNA, ER, Golgi, Mito, RNA",359,3592,20.930232558139537,0.3786815150447346,1800903
MolDev,3siteSubSample_Scope1_MolDev_20X_4site,Plate3_PCO_6ch_4site_20XPA_Crestz,True,(),0.18633805807548598,57.77777777777777,JUMP-MOA_compound_platemap,Confocal,4,3.0,1,20,6,3,,yes,0.75,dry,,,3,52.476629335720496,0.0001144565992287,"Actin, DNA, ER, Golgi, Mito, RNA",,"Actin, DNA, ER, Golgi, Mito, RNA",562,4357,20.930232558139537,0.2566200977153087,398159
MolDev,3siteSubSample_Scope1_MolDev_20X_4site,Plate3_PCO_6ch_4site_20XPA_Crestz,True,"('RNA',)",0.18303298617438396,60.0,JUMP-MOA_compound_platemap,Confocal,4,3.0,1,20,6,3,,yes,0.75,dry,,,3,52.476629335720496,0.0001144565992287,"Actin, DNA, ER, Golgi, Mito, RNA",,"Actin, DNA, ER, Golgi, Mito, RNA",490,3592,23.25581395348837,0.24390234048011933,398159
MolDev,3siteSubSample_Scope1_MolDev_20X_9site,Plate2_PCO_6ch_9site_20XPA,True,(),0.16265057584381712,60.0,JUMP-MOA_compound_platemap,Confocal,9,3.0,1,20,6,1,,no,0.75,dry,,,3,52.47633408863811,0.0001533901215815,"Actin, DNA, ER, Golgi, Mito, RNA",,"Actin, DNA, ER, Golgi, Mito, RNA",527,4357,23.25581395348837,0.19319623168311317,373264
MolDev,3siteSubSample_Scope1_MolDev_20X_9site,Plate2_PCO_6ch_9site_20XPA,True,"('RNA',)",0.15096958962215573,62.22222222222222,JUMP-MOA_compound_platemap,Confocal,9,3.0,1,20,6,1,,no,0.75,dry,,,3,52.47633408863811,0.0001533901215815,"Actin, DNA, ER, Golgi, Mito, RNA",,"Actin, DNA, ER, Golgi, Mito, RNA",445,3592,23.25581395348837,0.1965289534793545,373264
MolDev,3siteSubSample_Scope1_MolDev_20X_9site,Plate3_PCO_6ch_9site_20XPA_Crest,True,(),0.16619690131140444,61.111111111111114,JUMP-MOA_compound_platemap,Confocal,9,3.0,1,20,6,1,,yes,0.75,dry,,,3,52.476410701871146,0.0001143807788651,"Actin, DNA, ER, Golgi, Mito, RNA",,"Actin, DNA, ER, Golgi, Mito, RNA",591,4357,18.6046511627907,0.26522416247557395,402157
MolDev,3siteSubSample_Scope1_MolDev_20X_9site,Plate3_PCO_6ch_9site_20XPA_Crest,True,"('RNA',)",0.18456122939946593,57.77777777777777,JUMP-MOA_compound_platemap,Confocal,9,3.0,1,20,6,1,,yes,0.75,dry,,,3,52.476410701871146,0.0001143807788651,"Actin, DNA, ER, Golgi, Mito, RNA",,"Actin, DNA, ER, Golgi, Mito, RNA",512,3592,18.6046511627907,0.2618521950219571,402157
Nikon,3siteSubSample_Scope1_Nikon_20X,BR00117061a,True,(),0.23090910471996393,54.44444444444444,JUMP-MOA_compound_platemap,Widefield,9,3.0,1,20,4,1,,,0.75,dry,,,3,9.872705523809524,27.71715325897701,"AGP, DNA, ER, Mito",,"AGP, DNA, ER, Mito",349,2818,16.27906976744186,0.3115542211051613,771694
Nikon,3siteSubSample_Scope1_Nikon_20X,BR00117061a,True,"('RNA',)",0.23027228958931356,54.44444444444444,JUMP-MOA_compound_platemap,Widefield,9,3.0,1,20,4,1,,,0.75,dry,,,3,9.872705523809524,27.71715325897701,"AGP, DNA, ER, Mito",,"AGP, DNA, ER, Mito",349,2818,13.953488372093023,0.3330757048869863,771694
Nikon,3siteSubSample_Scope1_Nikon_20X,BR00117062a,True,(),0.19066079575900435,46.666666666666664,JUMP-MOA_compound_platemap,Widefield,9,3.0,1,20,4,1,,,0.75,dry,,,3,9.874534885786955,27.72811646838089,"AGP, DNA, ER, Mito",,"AGP, DNA, ER, Mito",388,2818,16.27906976744186,0.27541959463340127,767801
Nikon,3siteSubSample_Scope1_Nikon_20X,BR00117062a,True,"('RNA',)",0.19521523721361891,46.666666666666664,JUMP-MOA_compound_platemap,Widefield,9,3.0,1,20,4,1,,,0.75,dry,,,3,9.874534885786955,27.72811646838089,"AGP, DNA, ER, Mito",,"AGP, DNA, ER, Mito",388,2818,16.27906976744186,0.2779235544913905,767801
Nikon,3siteSubSample_Scope1_Nikon_20X,BR00117063b,True,(),0.20326227919370488,52.22222222222223,JUMP-MOA_compound_platemap,Widefield,9,3.0,1,20,4,1,,,0.75,dry,,,3,9.873193142857142,27.72026359490857,"AGP, DNA, ER, Mito",,"AGP, DNA, ER, Mito",376,2818,16.27906976744186,0.2775825207213981,783955
Nikon,3siteSubSample_Scope1_Nikon_20X,BR00117063b,True,"('RNA',)",0.20561078541001654,52.22222222222223,JUMP-MOA_compound_platemap,Widefield,9,3.0,1,20,4,1,,,0.75,dry,,,3,9.873193142857142,27.72026359490857,"AGP, DNA, ER, Mito",,"AGP, DNA, ER, Mito",376,2818,16.27906976744186,0.26986030194049465,783955
Yokogawa_Japan,3siteSubSample_Scope1_Yokogawa_Japan_20X,20201021T092317,True,(),0.17373040572973578,56.666666666666664,JUMP-MOA_compound_platemap,Confocal,9,3.0,1,20,5,10,,,0.75,dry,,,3,6.732652407754817,1.4478181011645723,"AGP, DNA, ER, Mito, RNA",,"AGP, DNA, ER, Mito, RNA",464,3529,23.25581395348837,0.2289648887490405,399392
Yokogawa_Japan,3siteSubSample_Scope1_Yokogawa_Japan_20X,20201021T092317,True,"('RNA',)",0.1740499803535082,57.77777777777777,JUMP-MOA_compound_platemap,Confocal,9,3.0,1,20,5,10,,,0.75,dry,,,3,6.732652407754817,1.4478181011645723,"AGP, DNA, ER, Mito, RNA",,"AGP, DNA, ER, Mito, RNA",409,2818,23.25581395348837,0.23255575485454327,399392
Yokogawa_US,3siteSubSample_Scope1_Yokogawa_US_10X,BRO0117014_10x,True,(),0.18378006574959044,60.0,JUMP-MOA_compound_platemap,Confocal,4,3.0,1,10,6,12,10.0,,0.4,dry,yes,,3,8.005537077542556,0.1249062371479002,"AGP, BrightField, DNA, ER, Mito, RNA",Z06,"AGP, BrightField, DNA, ER, Mito, RNA",345,4264,23.25581395348837,0.28098755780074425,1516909
Yokogawa_US,3siteSubSample_Scope1_Yokogawa_US_10X,BRO0117014_10x,True,"('RNA',)",0.18488567105397544,60.0,JUMP-MOA_compound_platemap,Confocal,4,3.0,1,10,6,12,10.0,,0.4,dry,yes,,3,8.005537077542556,0.1249062371479002,"AGP, BrightField, DNA, ER, Mito, RNA",Z06,"AGP, BrightField, DNA, ER, Mito, RNA",328,3529,23.25581395348837,0.2871053584442108,1516909
